envio_id,fecha_envio,semana_inicio,sede_id,ciudad,departamento,macrozona,transportista,vehiculo,distancia_km,lluvia_flag,lluvia_mm,minutos_objetivo,minutos_reales,tardanza_flag,bultos,costo_soles
ENV-01479,2026-06-19,2026-06-15,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Camión,134.3,1,4.3,245.7,443.9,1,27,445.41
ENV-01480,2026-06-19,2026-06-15,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,236.3,0,0.0,350.4,492.4,1,23,571.66
ENV-01481,2026-06-18,2026-06-15,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,65.8,1,5.3,148.4,172.7,1,34,343.77
ENV-01482,2026-06-20,2026-06-15,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,75.2,0,0.0,161.8,149.8,0,33,312.73
ENV-01483,2026-06-16,2026-06-15,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,216.8,1,15.3,326.0,469.8,1,16,559.84
ENV-01484,2026-06-20,2026-06-15,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,89.6,1,5.5,182.2,225.9,1,5,296.71
ENV-01485,2026-06-21,2026-06-15,SED-06,Cusco,Cusco,Sierra,Río Rápido,Van,103.4,0,0.0,184.3,254.6,1,4,273.55
ENV-01486,2026-06-19,2026-06-15,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,28.2,0,0.0,84.6,81.2,0,35,234.31
ENV-01487,2026-06-19,2026-06-15,SED-06,Cusco,Cusco,Sierra,Río Rápido,Camión,106.3,0,0.0,206.0,197.5,0,22,334.56
ENV-01488,2026-06-17,2026-06-15,SED-06,Cusco,Cusco,Sierra,Apu Express,Van,196.0,0,0.0,300.0,313.0,0,17,480.55
ENV-01489,2026-06-18,2026-06-15,SED-07,Puno,Puno,Sierra,Costa Norte,Van,148.3,0,0.0,240.4,247.3,0,29,431.89
ENV-01490,2026-06-18,2026-06-15,SED-07,Puno,Puno,Sierra,Río Rápido,Van,121.0,0,0.0,206.3,194.6,0,33,395.15
ENV-01491,2026-06-20,2026-06-15,SED-07,Puno,Puno,Sierra,Costa Norte,Van,127.5,1,5.8,214.4,306.2,1,13,389.82
ENV-01492,2026-06-17,2026-06-15,SED-07,Puno,Puno,Sierra,Costa Norte,Van,71.1,1,6.5,143.9,179.0,1,25,325.5
ENV-01493,2026-06-17,2026-06-15,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,54.5,0,0.0,132.5,128.2,0,18,228.98
ENV-01494,2026-06-20,2026-06-15,SED-07,Puno,Puno,Sierra,Costa Norte,Van,121.2,1,17.8,206.5,266.5,1,38,455.91
ENV-01495,2026-06-19,2026-06-15,SED-07,Puno,Puno,Sierra,Apu Express,Moto,61.3,0,0.0,119.4,100.1,0,37,300.12
ENV-01496,2026-06-15,2026-06-15,SED-07,Puno,Puno,Sierra,Costa Norte,Van,146.3,0,0.0,237.8,207.1,0,19,397.18
ENV-01497,2026-06-21,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,131.3,1,10.3,219.1,240.3,0,19,415.19
ENV-01498,2026-06-17,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,87.6,0,0.0,179.3,163.1,0,13,272.91
ENV-01499,2026-06-20,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,73.5,1,11.5,159.3,184.6,1,21,317.31
ENV-01500,2026-06-16,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Camión,51.5,0,0.0,128.1,137.1,0,38,285.51
ENV-01501,2026-06-21,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Moto,103.7,1,13.1,163.9,200.0,1,39,427.57
ENV-01502,2026-06-21,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,183.2,1,2.8,283.9,332.0,1,23,520.99
ENV-01503,2026-06-16,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Moto,145.8,0,0.0,208.1,218.5,0,26,418.08
ENV-01504,2026-06-17,2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Moto,137.5,0,0.0,199.4,187.1,0,37,437.23
ENV-01505,2026-06-15,2026-06-15,SED-09,Huancayo,Junín,Sierra,Apu Express,Camión,78.6,0,0.0,166.6,165.4,0,37,331.13
ENV-01506,2026-06-18,2026-06-15,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,46.1,0,0.0,112.6,87.5,0,29,247.82
ENV-01507,2026-06-19,2026-06-15,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,13.0,0,0.0,71.3,75.4,0,20,160.43
ENV-01508,2026-06-19,2026-06-15,SED-09,Huancayo,Junín,Sierra,Costa Norte,Moto,29.2,0,0.0,85.6,90.1,0,24,201.91
ENV-01509,2026-06-21,2026-06-15,SED-09,Huancayo,Junín,Sierra,Costa Norte,Camión,74.9,0,0.0,161.4,197.8,1,39,330.79
ENV-01510,2026-06-19,2026-06-15,SED-09,Huancayo,Junín,Sierra,Apu Express,Moto,111.7,1,22.6,172.3,202.2,1,31,417.17
ENV-01511,2026-06-17,2026-06-15,SED-09,Huancayo,Junín,Sierra,Costa Norte,Moto,275.9,1,1.1,344.7,394.6,1,28,703.49
ENV-01512,2026-06-15,2026-06-15,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,167.3,0,0.0,264.1,239.2,0,30,469.11
ENV-01513,2026-06-15,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,12.4,0,0.0,72.6,73.0,0,32,196.57
ENV-01514,2026-06-18,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,255.2,1,2.7,374.0,428.2,1,5,594.82
ENV-01515,2026-06-21,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,51.3,0,0.0,119.1,122.4,0,9,195.26
ENV-01516,2026-06-15,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,61.8,0,0.0,132.2,149.6,1,20,248.23
ENV-01517,2026-06-17,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Camión,75.6,1,12.1,162.4,199.8,1,26,336.76
ENV-01518,2026-06-21,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,254.4,0,0.0,373.0,402.7,0,17,585.63
ENV-01519,2026-06-15,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Apu Express,Moto,134.4,0,0.0,196.2,185.8,0,37,431.7
ENV-01520,2026-06-16,2026-06-15,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,79.5,0,0.0,167.9,151.8,0,33,320.36
ENV-01521,2026-06-16,2026-06-15,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,159.1,1,10.6,222.1,257.6,1,24,480.87
ENV-01522,2026-06-15,2026-06-15,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,104.5,1,11.4,185.6,251.4,1,30,401.05
ENV-01523,2026-06-18,2026-06-15,SED-11,Iquitos,Loreto,Selva,Río Rápido,Camión,77.8,1,17.7,165.4,197.5,1,8,284.77
ENV-01524,2026-06-18,2026-06-15,SED-11,Iquitos,Loreto,Selva,Río Rápido,Camión,253.6,1,8.2,415.2,542.9,1,38,694.34
ENV-01525,2026-06-16,2026-06-15,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,190.5,1,15.2,293.1,384.9,1,13,503.18
ENV-01526,2026-06-16,2026-06-15,SED-11,Iquitos,Loreto,Selva,Apu Express,Moto,67.4,1,7.7,125.7,175.3,1,35,349.74
ENV-01527,2026-06-18,2026-06-15,SED-11,Iquitos,Loreto,Selva,Río Rápido,Van,79.0,1,20.0,153.8,183.3,1,38,380.01
ENV-01528,2026-06-21,2026-06-15,SED-11,Iquitos,Loreto,Selva,Río Rápido,Moto,13.2,1,9.1,68.9,68.2,0,13,184.1
ENV-01529,2026-06-16,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,107.7,1,23.5,189.6,201.9,0,24,388.27
ENV-01530,2026-06-21,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,166.4,0,0.0,262.9,267.5,0,19,433.34
ENV-01531,2026-06-17,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,86.5,1,2.7,163.1,187.4,1,21,340.77
ENV-01532,2026-06-20,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,58.9,1,3.1,128.7,131.0,0,31,322.2
ENV-01533,2026-06-19,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,159.9,1,1.2,254.8,252.9,0,39,528.67
ENV-01534,2026-06-19,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,80.4,0,0.0,155.5,164.0,0,39,340.57
ENV-01535,2026-06-16,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,27.3,0,0.0,89.2,90.9,0,24,198.63
ENV-01536,2026-06-21,2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,63.3,1,21.7,134.2,170.8,1,30,327.01
ENV-01537,2026-06-26,2026-06-22,SED-01,Lima,Lima,Costa,Apu Express,Van,272.0,0,0.0,395.0,407.5,0,36,676.21
ENV-01538,2026-06-23,2026-06-22,SED-01,Lima,Lima,Costa,Apu Express,Van,94.7,0,0.0,173.4,187.9,0,21,310.58
ENV-01539,2026-06-25,2026-06-22,SED-01,Lima,Lima,Costa,Apu Express,Camión,122.0,0,0.0,228.2,220.7,0,39,415.44
ENV-01540,2026-06-27,2026-06-22,SED-01,Lima,Lima,Costa,Costa Norte,Van,58.2,0,0.0,127.7,112.8,0,19,238.64
ENV-01541,2026-06-25,2026-06-22,SED-01,Lima,Lima,Costa,Apu Express,Camión,101.9,1,30.3,199.8,248.1,1,25,380.99
ENV-01542,2026-06-28,2026-06-22,SED-01,Lima,Lima,Costa,Apu Express,Van,169.8,0,0.0,267.3,250.3,0,38,498.46
ENV-01543,2026-06-27,2026-06-22,SED-01,Lima,Lima,Costa,Apu Express,Camión,147.7,0,0.0,264.8,215.9,0,20,402.93
ENV-01544,2026-06-28,2026-06-22,SED-01,Lima,Lima,Costa,Costa Norte,Van,84.4,0,0.0,160.5,204.4,1,8,251.76
ENV-01545,2026-06-25,2026-06-22,SED-02,Piura,Piura,Costa,Apu Express,Camión,69.4,0,0.0,153.6,194.9,1,29,289.86
ENV-01546,2026-06-27,2026-06-22,SED-02,Piura,Piura,Costa,Costa Norte,Van,101.3,0,0.0,181.6,237.5,1,29,347.16
ENV-01547,2026-06-24,2026-06-22,SED-02,Piura,Piura,Costa,Apu Express,Camión,53.8,0,0.0,131.4,107.5,0,10,202.84
ENV-01548,2026-06-22,2026-06-22,SED-02,Piura,Piura,Costa,Costa Norte,Moto,148.5,0,0.0,210.9,221.0,0,20,404.31
ENV-01549,2026-06-22,2026-06-22,SED-02,Piura,Piura,Costa,Río Rápido,Moto,133.5,0,0.0,195.2,218.4,0,15,361.83
ENV-01550,2026-06-25,2026-06-22,SED-02,Piura,Piura,Costa,Costa Norte,Moto,31.1,0,0.0,87.7,80.7,0,41,258.08
ENV-01551,2026-06-28,2026-06-22,SED-02,Piura,Piura,Costa,Apu Express,Van,70.5,1,6.9,143.1,193.4,1,41,373.94
ENV-01552,2026-06-28,2026-06-22,SED-02,Piura,Piura,Costa,Costa Norte,Camión,136.9,0,0.0,249.4,199.6,0,11,355.58
ENV-01553,2026-06-23,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,73.4,0,0.0,159.2,165.9,0,8,231.94
ENV-01554,2026-06-24,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,132.9,1,25.3,243.7,261.3,0,6,377.75
ENV-01555,2026-06-26,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,98.7,1,34.2,178.3,250.3,1,26,378.17
ENV-01556,2026-06-23,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,134.2,0,0.0,222.7,247.4,0,25,393.98
ENV-01557,2026-06-28,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,38.7,0,0.0,110.0,97.1,0,22,212.91
ENV-01558,2026-06-23,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,287.5,1,32.8,463.2,637.7,1,25,715.0
ENV-01559,2026-06-23,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,103.2,0,0.0,184.0,190.4,0,14,304.22
ENV-01560,2026-06-25,2026-06-22,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,88.0,1,15.5,180.0,260.4,1,7,300.17
ENV-01561,2026-06-25,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,58.0,0,0.0,127.5,131.4,0,39,300.27
ENV-01562,2026-06-22,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,46.8,1,0.9,113.5,130.8,1,11,238.35
ENV-01563,2026-06-22,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Moto,97.8,0,0.0,157.7,154.9,0,9,279.02
ENV-01564,2026-06-24,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Moto,210.0,0,0.0,275.5,243.1,0,9,480.9
ENV-01565,2026-06-27,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,88.9,0,0.0,166.2,200.1,1,27,318.77
ENV-01566,2026-06-28,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,219.7,0,0.0,329.6,351.5,0,41,597.54
ENV-01567,2026-06-28,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,126.8,0,0.0,213.5,261.2,1,8,328.02
ENV-01568,2026-06-27,2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,137.9,0,0.0,227.4,225.4,0,35,431.75
ENV-01569,2026-06-23,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Moto,84.7,1,7.7,144.0,205.7,1,10,303.5
ENV-01570,2026-06-25,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Moto,108.2,0,0.0,168.6,172.0,0,4,282.22
ENV-01571,2026-06-27,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,125.2,1,1.9,211.5,305.6,1,11,379.48
ENV-01572,2026-06-25,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Camión,224.7,1,10.5,374.1,601.1,1,21,589.61
ENV-01573,2026-06-25,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,15.9,1,59.7,74.9,131.6,1,14,192.02
ENV-01574,2026-06-26,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,108.9,0,0.0,191.1,239.9,1,16,320.59
ENV-01575,2026-06-24,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,34.1,1,9.2,97.6,153.1,1,11,215.49
ENV-01576,2026-06-28,2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,133.6,1,20.8,222.0,311.4,1,19,419.38
ENV-01577,2026-06-28,2026-06-22,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,225.3,0,0.0,374.9,519.5,1,19,539.47
ENV-01578,2026-06-27,2026-06-22,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,89.4,1,7.9,148.9,180.1,1,26,361.5
ENV-01579,2026-06-27,2026-06-22,SED-06,Cusco,Cusco,Sierra,Río Rápido,Van,327.5,1,19.0,464.3,572.1,1,23,780.73
ENV-01580,2026-06-27,2026-06-22,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,257.0,0,0.0,419.9,462.0,0,7,559.26
ENV-01581,2026-06-22,2026-06-22,SED-06,Cusco,Cusco,Sierra,Río Rápido,Moto,97.3,0,0.0,157.2,154.5,0,6,268.79
ENV-01582,2026-06-26,2026-06-22,SED-06,Cusco,Cusco,Sierra,Río Rápido,Van,171.9,0,0.0,269.9,266.2,0,31,480.58
ENV-01583,2026-06-22,2026-06-22,SED-06,Cusco,Cusco,Sierra,Río Rápido,Moto,131.5,0,0.0,193.1,207.9,0,11,345.79
ENV-01584,2026-06-28,2026-06-22,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,90.8,1,9.0,168.5,177.9,0,10,314.48
ENV-01585,2026-06-25,2026-06-22,SED-07,Puno,Puno,Sierra,Río Rápido,Van,98.3,0,0.0,177.9,208.3,1,37,366.69
ENV-01586,2026-06-27,2026-06-22,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,40.2,0,0.0,112.1,103.1,0,29,237.32
ENV-01587,2026-06-27,2026-06-22,SED-07,Puno,Puno,Sierra,Costa Norte,Moto,132.5,0,0.0,194.2,222.4,1,10,344.57
ENV-01588,2026-06-28,2026-06-22,SED-07,Puno,Puno,Sierra,Río Rápido,Moto,74.2,1,19.9,132.9,221.9,1,20,315.62
ENV-01589,2026-06-25,2026-06-22,SED-07,Puno,Puno,Sierra,Río Rápido,Van,45.6,0,0.0,112.0,127.6,1,13,197.45
ENV-01590,2026-06-28,2026-06-22,SED-07,Puno,Puno,Sierra,Apu Express,Moto,87.2,1,6.2,146.6,126.2,0,14,320.41
ENV-01591,2026-06-26,2026-06-22,SED-07,Puno,Puno,Sierra,Río Rápido,Van,353.3,1,19.8,496.6,667.8,1,29,845.86
ENV-01592,2026-06-27,2026-06-22,SED-07,Puno,Puno,Sierra,Apu Express,Van,39.4,0,0.0,104.3,92.9,0,30,238.93
ENV-01593,2026-06-22,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,98.1,0,0.0,177.7,215.7,1,20,313.66
ENV-01594,2026-06-25,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,57.0,0,0.0,126.2,140.7,0,39,298.46
ENV-01595,2026-06-26,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,302.1,0,0.0,432.6,423.7,0,40,742.69
ENV-01596,2026-06-22,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,17.9,1,4.0,77.3,102.3,1,12,189.35
ENV-01597,2026-06-27,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,92.0,1,4.1,185.6,205.5,0,31,381.63
ENV-01598,2026-06-22,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,57.0,1,8.9,136.0,165.8,1,20,284.67
ENV-01599,2026-06-26,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,177.4,1,26.8,276.8,315.1,1,6,457.96
ENV-01600,2026-06-26,2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,65.3,0,0.0,136.6,133.5,0,20,254.47
ENV-01601,2026-06-23,2026-06-22,SED-09,Huancayo,Junín,Sierra,Río Rápido,Van,84.0,0,0.0,160.1,200.3,1,37,340.98
ENV-01602,2026-06-27,2026-06-22,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,50.6,0,0.0,126.9,126.6,0,28,252.89
ENV-01603,2026-06-24,2026-06-22,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,104.5,0,0.0,185.6,148.0,0,25,340.56
ENV-01604,2026-06-22,2026-06-22,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,54.4,0,0.0,132.3,142.9,0,39,293.83
ENV-01605,2026-06-25,2026-06-22,SED-09,Huancayo,Junín,Sierra,Costa Norte,Camión,50.7,0,0.0,126.9,105.7,0,30,259.19
ENV-01606,2026-06-23,2026-06-22,SED-09,Huancayo,Junín,Sierra,Costa Norte,Camión,209.5,0,0.0,352.5,353.9,0,28,538.86
ENV-01607,2026-06-22,2026-06-22,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,184.8,0,0.0,286.0,280.3,0,4,420.08
ENV-01608,2026-06-23,2026-06-22,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,108.6,0,0.0,190.7,165.2,0,27,354.12
ENV-01609,2026-06-28,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Apu Express,Van,46.7,1,21.8,113.4,151.2,1,41,331.23
ENV-01610,2026-06-26,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Camión,24.9,0,0.0,90.4,89.5,0,32,219.09
ENV-01611,2026-06-22,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Apu Express,Van,78.4,1,19.2,153.0,187.9,1,5,276.61
ENV-01612,2026-06-28,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,47.8,0,0.0,122.9,128.6,0,23,232.38
ENV-01613,2026-06-22,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,22.4,1,6.4,83.0,107.1,1,38,278.1
ENV-01614,2026-06-25,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,128.9,1,13.6,216.2,238.1,0,22,420.27
ENV-01615,2026-06-23,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,122.0,0,0.0,228.3,254.5,0,39,415.58
ENV-01616,2026-06-28,2026-06-22,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Camión,67.6,1,14.9,151.0,215.3,1,41,368.77
ENV-01617,2026-06-28,2026-06-22,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,93.8,0,0.0,172.2,157.5,0,40,367.76
ENV-01618,2026-06-27,2026-06-22,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,93.9,1,6.9,188.4,224.6,1,5,304.58
ENV-01619,2026-06-28,2026-06-22,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,26.5,1,6.4,92.7,97.4,0,7,189.47
ENV-01620,2026-06-27,2026-06-22,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,15.0,1,1.8,70.8,101.1,1,32,246.27
ENV-01621,2026-06-28,2026-06-22,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,13.2,0,0.0,68.9,61.9,0,27,182.47
ENV-01622,2026-06-23,2026-06-22,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,78.9,0,0.0,153.6,187.6,1,6,235.58
ENV-01623,2026-06-24,2026-06-22,SED-11,Iquitos,Loreto,Selva,Río Rápido,Van,79.7,1,3.4,154.6,166.6,0,22,331.68
ENV-01624,2026-06-23,2026-06-22,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,34.3,1,22.4,91.0,130.0,1,40,305.76
ENV-01625,2026-06-26,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,24.5,1,5.4,80.7,82.2,0,23,235.44
ENV-01626,2026-06-24,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,23.8,0,0.0,88.8,70.0,0,8,142.65
ENV-01627,2026-06-28,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,158.4,0,0.0,280.0,285.0,0,25,437.67
ENV-01628,2026-06-24,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,65.5,1,15.1,136.9,178.0,1,12,275.09
ENV-01629,2026-06-28,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,68.6,0,0.0,140.7,157.2,0,36,310.02
ENV-01630,2026-06-22,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,48.0,1,4.4,123.2,165.5,1,39,327.39
ENV-01631,2026-06-22,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Moto,8.0,0,0.0,63.4,60.9,0,19,148.3
ENV-01632,2026-06-23,2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,134.5,0,0.0,223.2,188.4,0,14,360.57
ENV-01633,2026-07-05,2026-06-29,SED-01,Lima,Lima,Costa,Apu Express,Camión,89.9,0,0.0,182.6,167.9,0,28,323.58
ENV-01634,2026-07-05,2026-06-29,SED-01,Lima,Lima,Costa,Río Rápido,Moto,103.5,0,0.0,163.7,186.5,1,38,379.16
ENV-01635,2026-07-04,2026-06-29,SED-01,Lima,Lima,Costa,Costa Norte,Van,43.2,0,0.0,109.0,120.6,0,11,186.86
ENV-01636,2026-07-04,2026-06-29,SED-01,Lima,Lima,Costa,Río Rápido,Van,110.5,0,0.0,193.1,214.4,0,4,286.22
ENV-01637,2026-07-04,2026-06-29,SED-01,Lima,Lima,Costa,Costa Norte,Van,61.2,0,0.0,131.5,147.8,1,13,225.44
ENV-01638,2026-07-01,2026-06-29,SED-01,Lima,Lima,Costa,Costa Norte,Van,130.2,1,6.1,217.8,295.2,1,31,450.53
ENV-01639,2026-07-04,2026-06-29,SED-01,Lima,Lima,Costa,Apu Express,Camión,89.3,0,0.0,181.9,214.2,1,10,266.81
ENV-01640,2026-07-01,2026-06-29,SED-01,Lima,Lima,Costa,Apu Express,Moto,44.6,1,40.3,101.8,115.1,1,13,240.59
ENV-01641,2026-06-29,2026-06-29,SED-02,Piura,Piura,Costa,Costa Norte,Van,114.1,1,7.7,197.6,249.1,1,29,415.29
ENV-01642,2026-07-01,2026-06-29,SED-02,Piura,Piura,Costa,Apu Express,Camión,80.8,0,0.0,169.8,137.7,0,35,329.0
ENV-01643,2026-07-05,2026-06-29,SED-02,Piura,Piura,Costa,Apu Express,Van,31.0,1,5.1,93.7,119.8,1,24,250.14
ENV-01644,2026-06-29,2026-06-29,SED-02,Piura,Piura,Costa,Apu Express,Moto,82.8,0,0.0,141.9,125.5,0,19,282.95
ENV-01645,2026-07-02,2026-06-29,SED-02,Piura,Piura,Costa,Costa Norte,Van,168.9,0,0.0,266.1,271.9,0,6,397.64
ENV-01646,2026-06-29,2026-06-29,SED-02,Piura,Piura,Costa,Apu Express,Van,175.5,0,0.0,274.4,290.8,0,8,415.75
ENV-01647,2026-07-01,2026-06-29,SED-02,Piura,Piura,Costa,Costa Norte,Camión,208.0,0,0.0,350.3,338.0,0,35,557.83
ENV-01648,2026-07-04,2026-06-29,SED-02,Piura,Piura,Costa,Río Rápido,Camión,182.9,0,0.0,314.7,331.6,0,8,429.05
ENV-01649,2026-07-04,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,82.5,1,15.3,172.2,204.3,1,25,346.03
ENV-01650,2026-07-05,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,57.8,0,0.0,127.3,148.5,1,15,225.61
ENV-01651,2026-07-04,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Moto,43.6,0,0.0,100.8,105.9,0,14,196.85
ENV-01652,2026-07-02,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Camión,57.9,0,0.0,137.2,169.1,1,15,225.68
ENV-01653,2026-06-29,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,68.7,0,0.0,140.9,148.2,0,26,279.22
ENV-01654,2026-06-29,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Van,11.2,0,0.0,69.0,69.0,0,26,175.7
ENV-01655,2026-07-04,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,149.1,0,0.0,266.8,273.9,0,35,451.93
ENV-01656,2026-07-04,2026-06-29,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Van,172.6,0,0.0,270.8,389.9,1,22,453.92
ENV-01657,2026-07-05,2026-06-29,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,42.6,0,0.0,108.3,117.8,0,28,238.52
